ID,TIME,PRED_S
3164,33.0,1.0
3164,34.0,1.0
3164,35.0,1.0
3164,36.0,1.0
3164,37.0,1.0
3164,38.0,1.0
3164,39.0,1.0
3164,40.0,1.0
3164,41.0,1.0
3164,42.0,1.0
3164,43.0,1.0
3164,44.0,1.0
3164,45.0,1.0
3164,46.0,1.0
3164,47.0,1.0
3164,48.0,1.0
3164,49.0,1.0
3164,50.0,1.0
3164,51.0,1.0
3164,52.0,1.0
3164,53.0,1.0
3164,54.0,1.0
3164,55.0,1.0
3164,56.0,1.0
3164,57.0,1.0
3164,58.0,1.0
3164,59.0,1.0
3164,60.0,1.0
3164,61.0,1.0
3164,62.0,1.0
3164,63.0,1.0
3164,64.0,1.0
3164,65.0,1.0
3164,66.0,1.0
3164,67.0,1.0
3164,68.0,1.0
3164,69.0,1.0
3164,70.0,1.0
3164,71.0,1.0
3164,72.0,1.0
3164,73.0,1.0
3164,74.0,1.0
3164,75.0,1.0
3164,76.0,1.0
3164,77.0,1.0
3164,78.0,1.0
3164,79.0,1.0
3164,80.0,1.0
3164,81.0,1.0
3164,82.0,1.0
3164,83.0,1.0
3164,84.0,1.0
3164,85.0,1.0
3164,86.0,1.0
3164,87.0,1.0
3164,88.0,1.0
3164,89.0,1.0
3164,90.0,1.0
3164,91.0,1.0
3164,92.0,1.0
3164,93.0,1.0
3164,94.0,1.0
3164,95.0,1.0
3164,96.0,1.0
3164,97.0,1.0
3164,98.0,1.0
3164,99.0,1.0
3164,100.0,1.0
3164,101.0,1.0
3164,102.0,1.0
3164,103.0,1.0
3164,104.0,1.0
3164,105.0,1.0
3164,106.0,1.0
3164,107.0,1.0
3164,108.0,0.9999999
3164,109.0,0.9999999
3164,110.0,0.9999999
3164,111.0,0.9999999
3164,112.0,0.9999999
3164,113.0,0.9999999
3164,114.0,0.9999999
3164,115.0,0.9999999
3164,116.0,0.9999999
3164,117.0,0.9999999
3164,118.0,0.9999999
3164,119.0,0.9999999
3164,120.0,0.9999999
3164,121.0,0.9999999
3164,122.0,0.9999999
3164,123.0,0.9999999
3164,124.0,0.9999999
3164,125.0,0.9999999
3164,126.0,0.9999999
3164,127.0,0.9999999
3164,128.0,0.9999999
3164,129.0,0.9999999
3164,130.0,0.9999999
3164,131.0,0.9999999
3170,1.0,1.0
3170,2.0,1.0
3170,3.0,1.0
3170,4.0,1.0
3170,5.0,1.0
3170,6.0,1.0
3170,7.0,1.0
3170,8.0,1.0
3170,9.0,1.0
3170,10.0,1.0
3170,11.0,1.0
3170,12.0,1.0
3170,13.0,1.0
3170,14.0,1.0
3170,15.0,1.0
3170,16.0,1.0
3170,17.0,1.0
3170,18.0,1.0
3170,19.0,1.0
3170,20.0,0.9999999
3170,21.0,0.9999995
3170,22.0,0.9999988
3170,23.0,0.99999726
3170,24.0,0.9999944
3170,25.0,0.99998987
3170,26.0,0.999984
3170,27.0,0.99997747
3170,28.0,0.9999708
3170,29.0,0.9999647
3170,30.0,0.9999596
3170,31.0,0.9999554
3170,32.0,0.9999522
3170,33.0,0.99994993
3170,34.0,0.9999485
3170,35.0,0.99994755
3170,36.0,0.9999471
3170,37.0,0.99994695
3170,38.0,0.9999471
3170,39.0,0.9999473
3170,40.0,0.99994767
3170,41.0,0.99994814
3170,42.0,0.9999485
3170,43.0,0.999949
3170,44.0,0.99994934
3170,45.0,0.9999496
3170,46.0,0.9999497
3170,47.0,0.9999497
3170,48.0,0.99994946
3170,49.0,0.9999491
3170,50.0,0.99994826
3170,51.0,0.9999472
3170,52.0,0.9999455
3170,53.0,0.9999434
3170,54.0,0.9999403
3170,55.0,0.9999362
3170,56.0,0.99993086
3170,57.0,0.9999236
3170,58.0,0.99991393
3170,59.0,0.99990094
3170,60.0,0.9998834
3170,61.0,0.9998597
3170,62.0,0.9998272
3170,63.0,0.9997826
3170,64.0,0.9997212
3170,65.0,0.99963665
3170,66.0,0.9995202
3170,67.0,0.99936
3170,68.0,0.9991411
3170,69.0,0.9988438
3170,70.0,0.99844354
3170,71.0,0.9979097
3170,72.0,0.99720544
3170,73.0,0.9962863
3170,74.0,0.9951001
3170,75.0,0.9935867
3170,76.0,0.991678
3170,77.0,0.9892981
3170,78.0,0.9863659
3170,79.0,0.98279613
3170,80.0,0.978504
3170,81.0,0.973409
3170,82.0,0.96744096
3170,83.0,0.9605452
3170,84.0,0.95268804
3170,85.0,0.9438621
3170,86.0,0.93408924
3170,87.0,0.92342
3170,88.0,0.91193634
3170,89.0,0.8997429
3170,90.0,0.8869667
3170,91.0,0.8737499
3170,92.0,0.860242
3170,93.0,0.8465958
3170,94.0,0.83295894
3170,95.0,0.81947327
3170,96.0,0.8062711
3170,97.0,0.7934709
3170,98.0,0.7811774
3170,99.0,0.7694851
3170,100.0,0.75847554
3170,101.0,0.7482195
3170,102.0,0.7387799
3170,103.0,0.7302098
3170,104.0,0.7225609
3170,105.0,0.7158781
3170,106.0,0.7102041
3170,107.0,0.7055814
3170,108.0,0.7020528
3170,109.0,0.6996593
3170,110.0,0.69844574
3170,111.0,0.6984539
3170,112.0,0.69973093
3170,113.0,0.7023202
3170,114.0,0.70626384
3170,115.0,0.71159893
3170,116.0,0.7183539
3170,117.0,0.726544
3170,118.0,0.7361656
3170,119.0,0.7471876
3170,120.0,0.75954264
3170,121.0,0.7731224
3170,122.0,0.7877667
3170,123.0,0.80326337
3170,124.0,0.81934273
3170,125.0,0.83569646
3170,126.0,0.85198444
3170,127.0,0.8678602
3170,128.0,0.8830004
3170,129.0,0.8971278
3170,130.0,0.91003454
3170,131.0,0.92159325
3179,1.0,1.0
3179,2.0,1.0
3179,3.0,1.0
3179,4.0,1.0
3179,5.0,1.0
3179,6.0,1.0
3179,7.0,1.0
3179,8.0,1.0
3179,9.0,1.0
3179,10.0,1.0
3179,11.0,1.0
3179,12.0,1.0
3179,13.0,0.9999999
3179,14.0,0.9999999
3179,15.0,0.99999976
3179,16.0,0.99999964
3179,17.0,0.9999995
3179,18.0,0.9999993
3179,19.0,0.9999989
3179,20.0,0.99999857
3179,21.0,0.999998
3179,22.0,0.99999726
3179,23.0,0.9999964
3179,24.0,0.99999523
3179,25.0,0.9999937
3179,26.0,0.9999918
3179,27.0,0.99998915
3179,28.0,0.99998593
3179,29.0,0.99998164
